bResult,blueTopChamp,blueJungleChamp,blueMiddleChamp,blueADCChamp,blueSupportChamp,redTopChamp,redJungleChamp,redMiddleChamp,redADCChamp,redSupportChamp,top,jungle,middle,adc,support
1,Fiora,RekSai,Ryze,Ashe,Thresh,Maokai,Elise,Cassiopeia,Varus,TahmKench,Fiora_Maokai,RekSai_Elise,Ryze_Cassiopeia,Ashe_Varus,Thresh_TahmKench
1,Nautilus,Khazix,Cassiopeia,Ashe,Karma,Maokai,Olaf,Ryze,Varus,Malzahar,Nautilus_Maokai,Khazix_Olaf,Cassiopeia_Ryze,Ashe_Varus,Karma_Malzahar
1,Maokai,Khazix,Syndra,Caitlyn,Morgana,Poppy,LeeSin,Ryze,Varus,Karma,Maokai_Poppy,Khazix_LeeSin,Syndra_Ryze,Caitlyn_Varus,Morgana_Karma
1,Maokai,LeeSin,Cassiopeia,Ashe,Thresh,Poppy,Khazix,Orianna,Varus,Morgana,Maokai_Poppy,LeeSin_Khazix,Cassiopeia_Orianna,Ashe_Varus,Thresh_Morgana
0,Nautilus,Rengar,Corki,Varus,Zyra,Maokai,Olaf,Ekko,Ashe,MissFortune,Nautilus_Maokai,Rengar_Olaf,Corki_Ekko,Varus_Ashe,Zyra_MissFortune
1,Nautilus,Olaf,Katarina,Ashe,MissFortune,Jayce,LeeSin,Corki,Varus,Zyra,Nautilus_Jayce,Olaf_LeeSin,Katarina_Corki,Ashe_Varus,MissFortune_Zyra
0,Maokai,LeeSin,Corki,Varus,Malzahar,Shen,Khazix,Ekko,Ashe,Zyra,Maokai_Shen,LeeSin_Khazix,Corki_Ekko,Varus_Ashe,Malzahar_Zyra
0,Nautilus,LeeSin,Azir,Varus,Zyra,Maokai,Khazix,TwistedFate,Ashe,Karma,Nautilus_Maokai,LeeSin_Khazix,Azir_TwistedFate,Varus_Ashe,Zyra_Karma
0,Poppy,LeeSin,Cassiopeia,Ashe,Malzahar,Nautilus,Khazix,Ryze,Jhin,Taric,Poppy_Nautilus,LeeSin_Khazix,Cassiopeia_Ryze,Ashe_Jhin,Malzahar_Taric
1,Fiora,RekSai,Ekko,Ashe,MissFortune,Maokai,Kindred,Syndra,Varus,Zyra,Fiora_Maokai,RekSai_Kindred,Ekko_Syndra,Ashe_Varus,MissFortune_Zyra
1,Maokai,Khazix,Corki,Caitlyn,Malzahar,Poppy,RekSai,Azir,Ezreal,Zyra,Maokai_Poppy,Khazix_RekSai,Corki_Azir,Caitlyn_Ezreal,Malzahar_Zyra
0,Nautilus,Rengar,Katarina,Kalista,Thresh,Maokai,Khazix,Leblanc,Ezreal,Karma,Nautilus_Maokai,Rengar_Khazix,Katarina_Leblanc,Kalista_Ezreal,Thresh_Karma
1,Nautilus,Khazix,TwistedFate,Varus,Malzahar,Maokai,LeeSin,Corki,Ashe,Zyra,Nautilus_Maokai,Khazix_LeeSin,TwistedFate_Corki,Varus_Ashe,Malzahar_Zyra
0,Maokai,Khazix,Leblanc,Varus,Zilean,Nautilus,Rengar,Kassadin,Jhin,Malzahar,Maokai_Nautilus,Khazix_Rengar,Leblanc_Kassadin,Varus_Jhin,Zilean_Malzahar
0,Maokai,Khazix,Cassiopeia,Ashe,Taric,Fiora,RekSai,Ryze,Jhin,Malzahar,Maokai_Fiora,Khazix_RekSai,Cassiopeia_Ryze,Ashe_Jhin,Taric_Malzahar
0,Jayce,Khazix,Orianna,Ashe,Karma,Poppy,LeeSin,Cassiopeia,Varus,Thresh,Jayce_Poppy,Khazix_LeeSin,Orianna_Cassiopeia,Ashe_Varus,Karma_Thresh
1,Nautilus,Khazix,Cassiopeia,Varus,Braum,Maokai,RekSai,Ryze,Ashe,Morgana,Nautilus_Maokai,Khazix_RekSai,Cassiopeia_Ryze,Varus_Ashe,Braum_Morgana
0,Nautilus,Khazix,Cassiopeia,Varus,Thresh,Maokai,LeeSin,Orianna,Jhin,Karma,Nautilus_Maokai,Khazix_LeeSin,Cassiopeia_Orianna,Varus_Jhin,Thresh_Karma
1,Nautilus,Khazix,Syndra,Ashe,Malzahar,Maokai,LeeSin,Fizz,Varus,Lulu,Nautilus_Maokai,Khazix_LeeSin,Syndra_Fizz,Ashe_Varus,Malzahar_Lulu
1,Maokai,Khazix,Orianna,Ezreal,Nami,Trundle,RekSai,Corki,Varus,Karma,Maokai_Trundle,Khazix_RekSai,Orianna_Corki,Ezreal_Varus,Nami_Karma
0,Kennen,LeeSin,Orianna,Jhin,Zyra,Jayce,RekSai,Ryze,Ashe,Karma,Kennen_Jayce,LeeSin_RekSai,Orianna_Ryze,Jhin_Ashe,Zyra_Karma
1,Poppy,Rengar,Ryze,Ashe,Zyra,Nautilus,Khazix,Cassiopeia,Varus,Malzahar,Poppy_Nautilus,Rengar_Khazix,Ryze_Cassiopeia,Ashe_Varus,Zyra_Malzahar
1,Poppy,Khazix,Ekko,Ashe,Thresh,Nautilus,LeeSin,Syndra,Varus,Lulu,Poppy_Nautilus,Khazix_LeeSin,Ekko_Syndra,Ashe_Varus,Thresh_Lulu
1,Maokai,Rengar,Azir,Varus,Karma,Nautilus,Khazix,Orianna,Ashe,Thresh,Maokai_Nautilus,Rengar_Khazix,Azir_Orianna,Varus_Ashe,Karma_Thresh
1,Maokai,LeeSin,Ryze,Varus,Karma,Nautilus,RekSai,Corki,Ashe,Zyra,Maokai_Nautilus,LeeSin_RekSai,Ryze_Corki,Varus_Ashe,Karma_Zyra
1,Swain,Khazix,TwistedFate,Ashe,MissFortune,Maokai,RekSai,Cassiopeia,Ezreal,Zyra,Swain_Maokai,Khazix_RekSai,TwistedFate_Cassiopeia,Ashe_Ezreal,MissFortune_Zyra
0,Nautilus,Khazix,Ryze,Jhin,Karma,Maokai,LeeSin,Anivia,Ashe,Zyra,Nautilus_Maokai,Khazix_LeeSin,Ryze_Anivia,Jhin_Ashe,Karma_Zyra
1,Shen,Rengar,Corki,Varus,MissFortune,Maokai,Khazix,Ryze,Caitlyn,Zyra,Shen_Maokai,Rengar_Khazix,Corki_Ryze,Varus_Caitlyn,MissFortune_Zyra
0,Poppy,Khazix,Cassiopeia,Ashe,Karma,Maokai,RekSai,Orianna,Varus,Nami,Poppy_Maokai,Khazix_RekSai,Cassiopeia_Orianna,Ashe_Varus,Karma_Nami
1,Swain,Khazix,Viktor,Jhin,Camille,Poppy,Evelynn,Orianna,Ashe,Malzahar,Swain_Poppy,Khazix_Evelynn,Viktor_Orianna,Jhin_Ashe,Camille_Malzahar
1,Nautilus,Khazix,Viktor,Jhin,Malzahar,Maokai,Graves,Anivia,Varus,Zyra,Nautilus_Maokai,Khazix_Graves,Viktor_Anivia,Jhin_Varus,Malzahar_Zyra
1,Nautilus,Khazix,Orianna,Ashe,Zyra,Poppy,Evelynn,Corki,Jhin,Malzahar,Nautilus_Poppy,Khazix_Evelynn,Orianna_Corki,Ashe_Jhin,Zyra_Malzahar
1,Nautilus,Khazix,Orianna,Ashe,Zyra,Gangplank,RekSai,Corki,Varus,MissFortune,Nautilus_Gangplank,Khazix_RekSai,Orianna_Corki,Ashe_Varus,Zyra_MissFortune
1,Nautilus,Khazix,Ryze,Ashe,Morgana,Maokai,RekSai,Cassiopeia,Varus,Karma,Nautilus_Maokai,Khazix_RekSai,Ryze_Cassiopeia,Ashe_Varus,Morgana_Karma
0,Poppy,LeeSin,Ekko,Jhin,Malzahar,Nautilus,RekSai,Syndra,Ashe,Morgana,Poppy_Nautilus,LeeSin_RekSai,Ekko_Syndra,Jhin_Ashe,Malzahar_Morgana
1,Nautilus,Khazix,Cassiopeia,Ashe,TahmKench,Maokai,Olaf,Orianna,Varus,Thresh,Nautilus_Maokai,Khazix_Olaf,Cassiopeia_Orianna,Ashe_Varus,TahmKench_Thresh
1,Trundle,Khazix,Orianna,Jhin,Malzahar,Nautilus,RekSai,Azir,Varus,Taric,Trundle_Nautilus,Khazix_RekSai,Orianna_Azir,Jhin_Varus,Malzahar_Taric
1,Shen,Khazix,Katarina,Ashe,Malzahar,Maokai,Olaf,Orianna,Varus,Lulu,Shen_Maokai,Khazix_Olaf,Katarina_Orianna,Ashe_Varus,Malzahar_Lulu
0,Jayce,LeeSin,Viktor,Ashe,Thresh,Shen,RekSai,Cassiopeia,Varus,Nami,Jayce_Shen,LeeSin_RekSai,Viktor_Cassiopeia,Ashe_Varus,Thresh_Nami
1,Maokai,Khazix,Corki,Varus,Nami,Jayce,Olaf,Syndra,Ziggs,Bard,Maokai_Jayce,Khazix_Olaf,Corki_Syndra,Varus_Ziggs,Nami_Bard
1,Rumble,RekSai,Corki,Varus,Zyra,Shen,Olaf,Orianna,Jhin,Karma,Rumble_Shen,RekSai_Olaf,Corki_Orianna,Varus_Jhin,Zyra_Karma
0,Shen,Olaf,Orianna,Varus,MissFortune,Jayce,RekSai,Corki,Caitlyn,Zyra,Shen_Jayce,Olaf_RekSai,Orianna_Corki,Varus_Caitlyn,MissFortune_Zyra
1,Maokai,Khazix,AurelionSol,Sivir,Karma,Gangplank,Ivern,Corki,Jhin,Thresh,Maokai_Gangplank,Khazix_Ivern,AurelionSol_Corki,Sivir_Jhin,Karma_Thresh
1,Camille,LeeSin,Corki,Jhin,Thresh,Poppy,Graves,Ryze,Varus,Morgana,Camille_Poppy,LeeSin_Graves,Corki_Ryze,Jhin_Varus,Thresh_Morgana
0,Nautilus,Khazix,Orianna,Sivir,Karma,Maokai,Ivern,Azir,Jhin,Thresh,Nautilus_Maokai,Khazix_Ivern,Orianna_Azir,Sivir_Jhin,Karma_Thresh
1,Shen,Rengar,Zed,MissFortune,Morgana,Poppy,Khazix,Leblanc,Varus,Braum,Shen_Poppy,Rengar_Khazix,Zed_Leblanc,MissFortune_Varus,Morgana_Braum
0,Gangplank,Elise,Corki,Varus,Nami,Shen,Nidalee,Jayce,MissFortune,Zyra,Gangplank_Shen,Elise_Nidalee,Corki_Jayce,Varus_MissFortune,Nami_Zyra
0,Jayce,Olaf,Corki,Jhin,Thresh,Maokai,Khazix,Ryze,Varus,TahmKench,Jayce_Maokai,Olaf_Khazix,Corki_Ryze,Jhin_Varus,Thresh_TahmKench
0,Shen,Nidalee,Anivia,Varus,TahmKench,Maokai,Khazix,Corki,Ashe,Zyra,Shen_Maokai,Nidalee_Khazix,Anivia_Corki,Varus_Ashe,TahmKench_Zyra
1,Nautilus,Khazix,Corki,Jhin,Lulu,Maokai,Graves,Ryze,Varus,Malzahar,Nautilus_Maokai,Khazix_Graves,Corki_Ryze,Jhin_Varus,Lulu_Malzahar
1,Maokai,Khazix,Ryze,Jhin,Taric,Shen,Elise,Corki,Varus,Malzahar,Maokai_Shen,Khazix_Elise,Ryze_Corki,Jhin_Varus,Taric_Malzahar
0,Maokai,Graves,Orianna,Varus,Zyra,Shen,Ivern,Corki,Jhin,MissFortune,Maokai_Shen,Graves_Ivern,Orianna_Corki,Varus_Jhin,Zyra_MissFortune
1,Shen,Khazix,Corki,Varus,Nami,Jayce,RekSai,Cassiopeia,Jhin,Zyra,Shen_Jayce,Khazix_RekSai,Corki_Cassiopeia,Varus_Jhin,Nami_Zyra
1,Shen,Rengar,Ekko,Ashe,Karma,Nautilus,Khazix,Corki,Jhin,Zyra,Shen_Nautilus,Rengar_Khazix,Ekko_Corki,Ashe_Jhin,Karma_Zyra
0,Rumble,Ivern,Jayce,Ashe,MissFortune,Poppy,Khazix,Orianna,Varus,Thresh,Rumble_Poppy,Ivern_Khazix,Jayce_Orianna,Ashe_Varus,MissFortune_Thresh
0,Fiora,Khazix,Corki,Jhin,TahmKench,Maokai,Graves,Orianna,Varus,Thresh,Fiora_Maokai,Khazix_Graves,Corki_Orianna,Jhin_Varus,TahmKench_Thresh
1,Maokai,Khazix,Syndra,Jhin,MissFortune,Swain,LeeSin,Ekko,Varus,Malzahar,Maokai_Swain,Khazix_LeeSin,Syndra_Ekko,Jhin_Varus,MissFortune_Malzahar
0,Maokai,Graves,Leblanc,Ashe,Thresh,Shen,Evelynn,Corki,Jhin,Karma,Maokai_Shen,Graves_Evelynn,Leblanc_Corki,Ashe_Jhin,Thresh_Karma
1,Shen,Evelynn,Zed,Jhin,Karma,Rumble,LeeSin,Jayce,Varus,Morgana,Shen_Rumble,Evelynn_LeeSin,Zed_Jayce,Jhin_Varus,Karma_Morgana
1,Rumble,Khazix,Syndra,Jhin,Malzahar,Poppy,Nidalee,Anivia,Varus,Taric,Rumble_Poppy,Khazix_Nidalee,Syndra_Anivia,Jhin_Varus,Malzahar_Taric
0,Nautilus,Khazix,TwistedFate,Jhin,Zyra,Shen,Ivern,Syndra,Varus,MissFortune,Nautilus_Shen,Khazix_Ivern,TwistedFate_Syndra,Jhin_Varus,Zyra_MissFortune
1,Jayce,Ivern,Taliyah,Jhin,Karma,Rumble,Graves,Ryze,Varus,Nami,Jayce_Rumble,Ivern_Graves,Taliyah_Ryze,Jhin_Varus,Karma_Nami
1,Rumble,Graves,Corki,Varus,Nami,Renekton,Ivern,Ryze,Ashe,Zyra,Rumble_Renekton,Graves_Ivern,Corki_Ryze,Varus_Ashe,Nami_Zyra
1,Maokai,Khazix,Ryze,Jhin,Malzahar,Rumble,RekSai,Corki,Varus,Zyra,Maokai_Rumble,Khazix_RekSai,Ryze_Corki,Jhin_Varus,Malzahar_Zyra
1,Maokai,Warwick,Ryze,Varus,Malzahar,Jayce,Graves,Cassiopeia,Jhin,MissFortune,Maokai_Jayce,Warwick_Graves,Ryze_Cassiopeia,Varus_Jhin,Malzahar_MissFortune
0,Maokai,RekSai,Corki,Varus,Zyra,Nautilus,Khazix,Ryze,MissFortune,Malzahar,Maokai_Nautilus,RekSai_Khazix,Corki_Ryze,Varus_MissFortune,Zyra_Malzahar
0,Shen,Rengar,Jayce,Ashe,Lulu,Nautilus,LeeSin,Leblanc,Varus,TahmKench,Shen_Nautilus,Rengar_LeeSin,Jayce_Leblanc,Ashe_Varus,Lulu_TahmKench
1,Singed,Khazix,Corki,Jhin,Malzahar,Shen,Graves,Syndra,Varus,Lulu,Singed_Shen,Khazix_Graves,Corki_Syndra,Jhin_Varus,Malzahar_Lulu
0,Gragas,RekSai,Ryze,Varus,Zyra,Maokai,Khazix,Leblanc,Ezreal,Karma,Gragas_Maokai,RekSai_Khazix,Ryze_Leblanc,Varus_Ezreal,Zyra_Karma
1,Maokai,Nidalee,Jayce,Jhin,Malzahar,Shen,Elise,Corki,Varus,Zyra,Maokai_Shen,Nidalee_Elise,Jayce_Corki,Jhin_Varus,Malzahar_Zyra
1,Rumble,Ivern,Jayce,Jhin,Taric,Kennen,Khazix,Ryze,Ashe,Malzahar,Rumble_Kennen,Ivern_Khazix,Jayce_Ryze,Jhin_Ashe,Taric_Malzahar
0,Kennen,Nidalee,Jayce,Ashe,Zyra,Shen,Graves,Ekko,Jhin,MissFortune,Kennen_Shen,Nidalee_Graves,Jayce_Ekko,Ashe_Jhin,Zyra_MissFortune
0,Nautilus,Khazix,Leblanc,Ashe,Karma,Maokai,Elise,Corki,MissFortune,Thresh,Nautilus_Maokai,Khazix_Elise,Leblanc_Corki,Ashe_MissFortune,Karma_Thresh
1,Maokai,Khazix,Ryze,MissFortune,Thresh,Shen,Ivern,Corki,Jhin,Karma,Maokai_Shen,Khazix_Ivern,Ryze_Corki,MissFortune_Jhin,Thresh_Karma
1,Maokai,Graves,Ekko,Jhin,Thresh,Gragas,Khazix,Corki,Varus,Karma,Maokai_Gragas,Graves_Khazix,Ekko_Corki,Jhin_Varus,Thresh_Karma
1,Rumble,Khazix,Jayce,Jhin,Lulu,Maokai,Graves,Corki,Varus,Karma,Rumble_Maokai,Khazix_Graves,Jayce_Corki,Jhin_Varus,Lulu_Karma
1,Gangplank,Rengar,Corki,Jhin,Malzahar,Shen,Khazix,Ekko,Varus,Nami,Gangplank_Shen,Rengar_Khazix,Corki_Ekko,Jhin_Varus,Malzahar_Nami
1,Singed,Khazix,Corki,Jhin,Malzahar,Maokai,Graves,Orianna,Varus,MissFortune,Singed_Maokai,Khazix_Graves,Corki_Orianna,Jhin_Varus,Malzahar_MissFortune
0,Shen,LeeSin,Jayce,Varus,Zyra,Poppy,Graves,Corki,Jhin,Malzahar,Shen_Poppy,LeeSin_Graves,Jayce_Corki,Varus_Jhin,Zyra_Malzahar
0,Poppy,Evelynn,Jayce,Jhin,Malzahar,Camille,Graves,Cassiopeia,Ashe,Taric,Poppy_Camille,Evelynn_Graves,Jayce_Cassiopeia,Jhin_Ashe,Malzahar_Taric
0,Shen,Graves,Orianna,Varus,Nami,Maokai,Khazix,Corki,Jhin,Karma,Shen_Maokai,Graves_Khazix,Orianna_Corki,Varus_Jhin,Nami_Karma
0,Maokai,Nidalee,Zed,MissFortune,Malzahar,Nautilus,Khazix,Zilean,Jhin,Zyra,Maokai_Nautilus,Nidalee_Khazix,Zed_Zilean,MissFortune_Jhin,Malzahar_Zyra
1,Maokai,Graves,Orianna,Varus,Nami,Shen,Khazix,Cassiopeia,Jhin,Lulu,Maokai_Shen,Graves_Khazix,Orianna_Cassiopeia,Varus_Jhin,Nami_Lulu
0,Camille,Graves,Viktor,Ashe,Nami,Shen,Rengar,Corki,Jhin,Zyra,Camille_Shen,Graves_Rengar,Viktor_Corki,Ashe_Jhin,Nami_Zyra
1,Shen,Graves,Zed,Ziggs,Thresh,Vladimir,Rengar,JarvanIV,Jhin,Karma,Shen_Vladimir,Graves_Rengar,Zed_JarvanIV,Ziggs_Jhin,Thresh_Karma
0,Rumble,Rengar,JarvanIV,Sivir,Malzahar,Maokai,Khazix,Zed,Jhin,Zyra,Rumble_Maokai,Rengar_Khazix,JarvanIV_Zed,Sivir_Jhin,Malzahar_Zyra
0,Shen,Elise,Azir,Varus,Zyra,Maokai,Khazix,Corki,Jhin,MissFortune,Shen_Maokai,Elise_Khazix,Azir_Corki,Varus_Jhin,Zyra_MissFortune
1,Gangplank,Elise,Syndra,Jhin,Lulu,Shen,Rengar,Jayce,Caitlyn,Malzahar,Gangplank_Shen,Elise_Rengar,Syndra_Jayce,Jhin_Caitlyn,Lulu_Malzahar
1,Nautilus,Rengar,Jayce,Ashe,Soraka,Rumble,Graves,Orianna,Jhin,Karma,Nautilus_Rumble,Rengar_Graves,Jayce_Orianna,Ashe_Jhin,Soraka_Karma
1,Rumble,Rengar,Corki,Sivir,Janna,Maokai,Khazix,Zed,Jhin,Nami,Rumble_Maokai,Rengar_Khazix,Corki_Zed,Sivir_Jhin,Janna_Nami
1,Fiora,Rengar,AurelionSol,Ashe,Soraka,Maokai,LeeSin,Ryze,Jhin,Bard,Fiora_Maokai,Rengar_LeeSin,AurelionSol_Ryze,Ashe_Jhin,Soraka_Bard
1,Maokai,Rengar,Leblanc,Caitlyn,Zyra,Camille,Graves,Corki,Jhin,Thresh,Maokai_Camille,Rengar_Graves,Leblanc_Corki,Caitlyn_Jhin,Zyra_Thresh
1,Camille,Nidalee,Jayce,Jhin,Zyra,Poppy,Ivern,Leblanc,Caitlyn,Nami,Camille_Poppy,Nidalee_Ivern,Jayce_Leblanc,Jhin_Caitlyn,Zyra_Nami
0,Poppy,Rengar,Ryze,Caitlyn,Lulu,Camille,Elise,Cassiopeia,Jhin,Malzahar,Poppy_Camille,Rengar_Elise,Ryze_Cassiopeia,Caitlyn_Jhin,Lulu_Malzahar
0,Shen,Graves,Corki,Varus,Thresh,Maokai,Khazix,Orianna,Jhin,Nami,Shen_Maokai,Graves_Khazix,Corki_Orianna,Varus_Jhin,Thresh_Nami
0,Rumble,Khazix,Jayce,Ashe,Zyra,Nautilus,LeeSin,Ryze,Jhin,Karma,Rumble_Nautilus,Khazix_LeeSin,Jayce_Ryze,Ashe_Jhin,Zyra_Karma
0,Rumble,Khazix,Ekko,Jhin,Zyra,Shen,Graves,Zed,Ashe,Karma,Rumble_Shen,Khazix_Graves,Ekko_Zed,Jhin_Ashe,Zyra_Karma
1,Shen,RekSai,Corki,Varus,Malzahar,Maokai,LeeSin,Syndra,Jhin,Camille,Shen_Maokai,RekSai_LeeSin,Corki_Syndra,Varus_Jhin,Malzahar_Camille
0,Maokai,Khazix,Orianna,Ashe,Malzahar,Rumble,LeeSin,Corki,Varus,Morgana,Maokai_Rumble,Khazix_LeeSin,Orianna_Corki,Ashe_Varus,Malzahar_Morgana
0,Maokai,Shaco,Corki,Varus,Karma,Nautilus,LeeSin,Syndra,Ashe,Nami,Maokai_Nautilus,Shaco_LeeSin,Corki_Syndra,Varus_Ashe,Karma_Nami
0,Renekton,Rengar,Ekko,Ashe,Nami,Nautilus,Graves,Orianna,Jhin,Karma,Renekton_Nautilus,Rengar_Graves,Ekko_Orianna,Ashe_Jhin,Nami_Karma
0,Maokai,Graves,Orianna,Jhin,Karma,Nautilus,Rengar,Ryze,Ashe,Nami,Maokai_Nautilus,Graves_Rengar,Orianna_Ryze,Jhin_Ashe,Karma_Nami
1,Shen,Rengar,Jayce,Sivir,Karma,Poppy,Khazix,Corki,Jhin,Malzahar,Shen_Poppy,Rengar_Khazix,Jayce_Corki,Sivir_Jhin,Karma_Malzahar
0,Swain,RekSai,Corki,Jhin,Malzahar,Maokai,Elise,Jayce,Sivir,Nami,Swain_Maokai,RekSai_Elise,Corki_Jayce,Jhin_Sivir,Malzahar_Nami
1,Rumble,Rengar,Orianna,Jhin,Janna,Gragas,Khazix,Ryze,Ezreal,Karma,Rumble_Gragas,Rengar_Khazix,Orianna_Ryze,Jhin_Ezreal,Janna_Karma
0,Fiora,Rengar,Ryze,Jhin,Karma,Kled,Olaf,Leblanc,Ezreal,Nami,Fiora_Kled,Rengar_Olaf,Ryze_Leblanc,Jhin_Ezreal,Karma_Nami
1,Nautilus,Graves,Ekko,Jhin,Zyra,Maokai,Khazix,Kassadin,Varus,Nami,Nautilus_Maokai,Graves_Khazix,Ekko_Kassadin,Jhin_Varus,Zyra_Nami
1,Poppy,LeeSin,Orianna,Jhin,Soraka,Maokai,Khazix,Cassiopeia,Sivir,Nami,Poppy_Maokai,LeeSin_Khazix,Orianna_Cassiopeia,Jhin_Sivir,Soraka_Nami
0,Nautilus,Khazix,Orianna,Varus,Nami,Maokai,LeeSin,Ekko,Jhin,Karma,Nautilus_Maokai,Khazix_LeeSin,Orianna_Ekko,Varus_Jhin,Nami_Karma
1,Nautilus,Elise,Leblanc,Ashe,MissFortune,Poppy,Khazix,Ryze,Ezreal,Malzahar,Nautilus_Poppy,Elise_Khazix,Leblanc_Ryze,Ashe_Ezreal,MissFortune_Malzahar
1,Camille,Rengar,Ahri,Jhin,Karma,Poppy,Graves,Jayce,Sivir,Janna,Camille_Poppy,Rengar_Graves,Ahri_Jayce,Jhin_Sivir,Karma_Janna
0,Nautilus,Rengar,Ryze,Sivir,Morgana,Maokai,Khazix,Cassiopeia,Varus,Thresh,Nautilus_Maokai,Rengar_Khazix,Ryze_Cassiopeia,Sivir_Varus,Morgana_Thresh
1,Nautilus,Olaf,Syndra,Ashe,Nami,Shen,Rengar,Jayce,Jhin,Soraka,Nautilus_Shen,Olaf_Rengar,Syndra_Jayce,Ashe_Jhin,Nami_Soraka
1,Shen,Graves,Orianna,Ezreal,Bard,Nautilus,Rengar,Syndra,Jhin,Soraka,Shen_Nautilus,Graves_Rengar,Orianna_Syndra,Ezreal_Jhin,Bard_Soraka
0,Rumble,Rengar,Orianna,Ashe,Nami,Jayce,Elise,AurelionSol,Ezreal,Braum,Rumble_Jayce,Rengar_Elise,Orianna_AurelionSol,Ashe_Ezreal,Nami_Braum
0,Shen,Rengar,Ahri,Sivir,Karma,Renekton,Graves,Orianna,Jhin,Thresh,Shen_Renekton,Rengar_Graves,Ahri_Orianna,Sivir_Jhin,Karma_Thresh
1,Rumble,Graves,Jayce,Jhin,TahmKench,Gnar,Nidalee,Anivia,Ashe,Karma,Rumble_Gnar,Graves_Nidalee,Jayce_Anivia,Jhin_Ashe,TahmKench_Karma
1,Rumble,Graves,Zed,Mordekaiser,Nautilus,Renekton,Khazix,Talon,Jhin,Malzahar,Rumble_Renekton,Graves_Khazix,Zed_Talon,Mordekaiser_Jhin,Nautilus_Malzahar
1,Ekko,LeeSin,Jayce,Jhin,Malzahar,Camille,Elise,TwistedFate,Caitlyn,Lulu,Ekko_Camille,LeeSin_Elise,Jayce_TwistedFate,Jhin_Caitlyn,Malzahar_Lulu
1,Nautilus,Graves,Orianna,Mordekaiser,Blitzcrank,Rumble,Khazix,Ryze,Sivir,Karma,Nautilus_Rumble,Graves_Khazix,Orianna_Ryze,Mordekaiser_Sivir,Blitzcrank_Karma
1,Maokai,Rengar,Syndra,Varus,Karma,Poppy,Graves,Jayce,Jhin,Braum,Maokai_Poppy,Rengar_Graves,Syndra_Jayce,Varus_Jhin,Karma_Braum
0,Renekton,Rengar,Orianna,Ezreal,Alistar,Poppy,Khazix,Syndra,Ashe,Malzahar,Renekton_Poppy,Rengar_Khazix,Orianna_Syndra,Ezreal_Ashe,Alistar_Malzahar
1,Kled,Elise,Jayce,Ashe,Nami,Poppy,LeeSin,Ryze,Jhin,Zyra,Kled_Poppy,Elise_LeeSin,Jayce_Ryze,Ashe_Jhin,Nami_Zyra
1,Gragas,LeeSin,Jayce,Ezreal,TahmKench,Shen,Rengar,Orianna,Ashe,Nami,Gragas_Shen,LeeSin_Rengar,Jayce_Orianna,Ezreal_Ashe,TahmKench_Nami
1,Gangplank,Zac,Leblanc,Jhin,Lulu,Shen,Rengar,Zed,Caitlyn,TahmKench,Gangplank_Shen,Zac_Rengar,Leblanc_Zed,Jhin_Caitlyn,Lulu_TahmKench
0,Renekton,Elise,Cassiopeia,Ezreal,Thresh,Shen,Rengar,Azir,Ashe,Karma,Renekton_Shen,Elise_Rengar,Cassiopeia_Azir,Ezreal_Ashe,Thresh_Karma
1,Rumble,Khazix,Jayce,Varus,Braum,Renekton,Graves,Ekko,Jhin,TahmKench,Rumble_Renekton,Khazix_Graves,Jayce_Ekko,Varus_Jhin,Braum_TahmKench
1,Renekton,Rengar,Ahri,Ashe,TahmKench,Camille,Khazix,Vladimir,Ezreal,Karma,Renekton_Camille,Rengar_Khazix,Ahri_Vladimir,Ashe_Ezreal,TahmKench_Karma
1,Renekton,Graves,Syndra,Jhin,Karma,Rumble,Khazix,Anivia,Ezreal,Camille,Renekton_Rumble,Graves_Khazix,Syndra_Anivia,Jhin_Ezreal,Karma_Camille
1,Renekton,Rengar,Viktor,Ashe,Camille,Nautilus,Graves,Orianna,Jhin,TahmKench,Renekton_Nautilus,Rengar_Graves,Viktor_Orianna,Ashe_Jhin,Camille_TahmKench
1,Camille,Rengar,Jayce,Ezreal,Karma,Rumble,Khazix,Orianna,Varus,Soraka,Camille_Rumble,Rengar_Khazix,Jayce_Orianna,Ezreal_Varus,Karma_Soraka
0,Swain,Graves,Orianna,Jhin,Malzahar,Nautilus,Rengar,Syndra,Ezreal,Lulu,Swain_Nautilus,Graves_Rengar,Orianna_Syndra,Jhin_Ezreal,Malzahar_Lulu
1,Rumble,Elise,Talon,Ashe,MissFortune,Renekton,Graves,Ekko,Caitlyn,Malzahar,Rumble_Renekton,Elise_Graves,Talon_Ekko,Ashe_Caitlyn,MissFortune_Malzahar
1,Rumble,Elise,Jayce,Jhin,Zyra,Camille,Graves,Ahri,Ashe,MissFortune,Rumble_Camille,Elise_Graves,Jayce_Ahri,Jhin_Ashe,Zyra_MissFortune
0,Rumble,LeeSin,Jayce,Jhin,Malzahar,Renekton,Elise,Talon,Sivir,Lulu,Rumble_Renekton,LeeSin_Elise,Jayce_Talon,Jhin_Sivir,Malzahar_Lulu
0,Irelia,JarvanIV,Lulu,Graves,Janna,Lissandra,Rengar,Xerath,Sivir,Annie,Irelia_Lissandra,JarvanIV_Rengar,Lulu_Xerath,Graves_Sivir,Janna_Annie
